minbound,shape,unit
-45,18,9
-117,17,9
0,5,9

IX,IY,IZ,value
7,5,4,36.4612
7,6,0,36.7162
7,6,1,36.6774
7,6,2,36.5675
7,6,3,36.4028
7,6,4,36.2026
7,7,0,36.4413
7,7,1,36.4063
7,7,2,36.3073
7,7,3,36.1593
7,7,4,35.9787
7,8,0,36.2792
7,8,1,36.2376
7,8,2,36.1258
7,8,3,35.9693
7,8,4,35.7883
7,9,0,36.2718
7,9,1,36.1983
7,9,2,36.0278
7,9,3,35.8282
7,9,4,35.6258
7,10,0,36.5945
7,10,1,36.3733
7,10,2,36.0168
7,10,3,35.722
7,10,4,35.4795
7,11,0,38.3388
7,11,1,36.8722
7,11,2,36.0329
7,11,3,35.6119
7,11,4,35.3296
7,12,0,38.8248
7,12,1,36.8102
7,12,2,35.8827
7,12,3,35.442
7,12,4,35.1548
7,13,0,36.2334
7,13,1,35.9479
7,13,2,35.5216
7,13,3,35.1968
7,13,4,34.9477
7,14,0,35.4131
7,14,1,35.3235
7,14,2,35.127
7,14,3,34.9156
7,14,4,34.7187
7,15,0,34.931
7,15,1,34.8883
7,15,2,34.7789
7,15,3,34.6365
7,15,4,34.483
7,16,0,34.5763
7,16,1,34.5501
7,16,2,34.478
7,16,3,34.374
7,16,4,34.2509
8,0,0,58.5737
8,0,1,42.0695
8,0,2,39.7729
8,0,3,38.6088
8,0,4,37.8648
8,1,0,41.9569
8,1,1,40.802
8,1,2,39.3819
8,1,3,38.4118
8,1,4,37.7306
8,2,0,39.6722
8,2,1,39.3419
8,2,2,38.6755
8,2,3,38.0292
8,2,4,37.4884
8,3,0,38.4964
8,3,1,38.3547
8,3,2,38.0099
8,3,3,37.5967
8,3,4,37.193
8,4,0,37.7511
8,4,1,37.6741
8,4,2,37.4699
8,4,3,37.1934
8,4,4,36.8914
8,5,0,37.2327
8,5,1,37.1831
8,5,2,37.0453
8,5,3,36.8451
8,5,4,36.6096
8,6,0,36.8587
8,6,1,36.8212
8,6,2,36.7149
8,6,3,36.5548
8,6,4,36.3588
8,7,0,36.5949
8,7,1,36.5608
8,7,2,36.4643
8,7,3,36.3194
8,7,4,36.1415
8,8,0,36.4386
8,8,1,36.3981
8,8,2,36.2889
8,8,3,36.1353
8,8,4,35.9563
8,9,0,36.4301
8,9,1,36.3591
8,9,2,36.1935
8,9,3,35.9981
8,9,4,35.798
8,10,0,36.7376
8,10,1,36.5255
8,10,2,36.1815
8,10,3,35.8944
8,10,4,35.6554
8,11,0,38.4078
8,11,1,37.0057
8,11,2,36.1964
8,11,3,35.7872
8,11,4,35.5092
8,12,0,38.9586
8,12,1,36.954
8,12,2,36.052
8,12,3,35.6225
8,12,4,35.3389
8,13,0,36.3987
8,13,1,36.1195
8,13,2,35.7036
8,13,3,35.385
8,13,4,35.1373
8,14,0,35.6033
8,14,1,35.5154
8,14,2,35.3221
8,14,3,35.1123
8,14,4,34.9141
8,15,0,35.1369
8,15,1,35.0944
8,15,2,34.9848
8,15,3,34.8409
8,15,4,34.6839
8,16,0,34.7929
8,16,1,34.7661
8,16,2,34.6921
8,16,3,34.5846
8,16,4,34.4564
9,0,0,52.617
9,0,1,42.1061
9,0,2,39.8633
9,0,3,38.7269
9,0,4,37.9998
9,1,0,41.7464
9,1,1,40.7476
9,1,2,39.4393
9,1,3,38.5167
9,1,4,37.8596
9,2,0,39.6602
9,2,1,39.362
9,2,2,38.747
9,2,3,38.1372
9,2,4,37.6186
9,3,0,38.563
9,3,1,38.4319
9,3,2,38.1097
9,3,3,37.7181
9,3,4,37.3302
9,4,0,37.8619
9,4,1,37.7893
9,4,2,37.5955
9,4,3,37.3307
9,4,4,37.0382
9,5,0,37.3721
9,5,1,37.3244
9,5,2,37.1915
9,5,3,36.997
9,5,4,36.7665
9,6,0,37.0175
9,6,1,36.9808
9,6,2,36.8766
9,6,3,36.7189
9,6,4,36.5247
9,7,0,36.7664
9,7,1,36.7327
9,7,2,36.6371
9,7,3,36.4929
9,7,4,36.3151
9,8,0,36.6169
9,8,1,36.5768
9,8,2,36.4687
9,8,3,36.3156
9,8,4,36.1359
9,9,0,36.6074
9,9,1,36.5383
9,9,2,36.3762
9,9,3,36.1827
9,9,4,35.9823
9,10,0,36.8986
9,10,1,36.6953
9,10,2,36.363
9,10,3,36.0815
9,10,4,35.8434
9,11,0,38.4914
9,11,1,37.155
9,11,2,36.3759
9,11,3,35.977
9,11,4,35.7009
9,12,0,39.1013
9,12,1,37.1126
9,12,2,36.2369
9,12,3,35.8172
9,12,4,35.5351
9,13,0,36.5799
9,13,1,36.3073
9,13,2,35.9014
9,13,3,35.5874
9,13,4,35.339
9,14,0,35.8109
9,14,1,35.7246
9,14,2,35.5335
9,14,3,35.3234
9,14,4,35.1218
9,15,0,35.3612
9,15,1,35.3184
9,15,2,35.2075
9,15,3,35.0601
9,15,4,34.8974
9,16,0,35.0288
9,16,1,35.001
9,16,2,34.9238
9,16,3,34.8108
9,16,4,34.675
10,0,0,48.6837
10,0,1,42.1236
10,0,2,39.9544
10,0,3,38.8487
10,0,4,38.1388
10,1,0,41.5677
10,1,1,40.7023
10,1,2,39.5018
10,1,3,38.627
10,1,4,37.9938
10,2,0,39.6624
10,2,1,39.3937
10,2,2,38.8276
10,2,3,38.253
10,2,4,37.7554
10,3,0,38.6436
10,3,1,38.5224
10,3,2,38.2213
10,3,3,37.8495
10,3,4,37.4755
10,4,0,37.9888
10,4,1,37.9201
10,4,2,37.7353
10,4,3,37.4801
10,4,4,37.1948
10,5,0,37.5298
10,5,1,37.4835
10,5,2,37.3538
10,5,3,37.1629
10,5,4,36.9346
10,6,0,37.1964
10,6,1,37.16
10,6,2,37.0561
10,6,3,36.8983
10,6,4,36.7031
10,7,0,36.9595
10,7,1,36.9255
10,7,2,36.8289
10,7,3,36.6828
10,7,4,36.5019
10,8,0,36.8175
10,8,1,36.7773
10,8,2,36.6683
10,8,3,36.5129
10,8,4,36.3294
10,9,0,36.8072
10,9,1,36.7394
10,9,2,36.5789
10,9,3,36.3847
10,9,4,36.1808
10,10,0,37.0811
10,10,1,36.8865
10,10,2,36.5644
10,10,3,36.2862
10,10,4,36.0458
10,11,0,38.5931
10,11,1,37.3239
10,11,2,36.575
10,11,3,36.1843
10,11,4,35.9071
10,12,0,39.2575
10,12,1,37.2899
10,12,2,36.4414
10,12,3,36.0296
10,12,4,35.746
10,13,0,36.7816
10,13,1,36.5159
10,13,2,36.1193
10,13,3,35.8077
10,13,4,35.5556
10,14,0,36.0414
10,14,1,35.9562
10,14,2,35.7658
10,14,3,35.5529
10,14,4,35.3447
10,15,0,35.61
10,15,1,35.5663
10,15,2,35.4521
10,15,3,35.2984
10,15,4,35.1265
10,16,0,35.2905
10,16,1,35.2609
10,16,2,35.1783
10,16,3,35.0567
10,16,4,34.9097
11,0,0,46.9484
11,0,1,42.1266
11,0,2,40.0489
11,0,3,38.9765
11,0,4,38.2838
11,1,0,41.4241
11,1,1,40.6728
11,1,2,39.5742
11,1,3,38.7462
11,1,4,38.1356
11,2,0,39.6862
11,2,1,39.444
11,2,2,38.9229
11,2,3,38.3808
11,2,4,37.9017
11,3,0,38.7453
11,3,1,38.6329
11,3,2,38.3503
11,3,3,37.9955
11,3,4,37.6323
11,4,0,38.1386
11,4,1,38.0729
11,4,2,37.8948
11,4,3,37.646
11,4,4,37.3645
11,5,0,37.7125
11,5,1,37.6667
11,5,2,37.5378
11,5,3,37.3468
11,5,4,37.117
11,6,0,37.4021
11,6,1,37.3649
11,6,2,37.2588
11,6,3,37.0972
11,6,4,36.8968
11,7,0,37.1805
11,7,1,37.1452
11,7,2,37.045
11,7,3,36.8931
11,7,4,36.7049
11,8,0,37.0466
11,8,1,37.0054
11,8,2,36.8928
11,8,3,36.7313
11,8,4,36.5396
11,9,0,37.0355
11,9,1,36.9681
11,9,2,36.8068
11,9,3,36.6081
11,9,4,36.3963
11,10,0,37.2911
11,10,1,37.1046
11,10,2,36.7909
11,10,3,36.5124
11,10,4,36.2654
11,11,0,38.7178
11,11,1,37.5179
11,11,2,36.7988
11,11,3,36.4131
11,11,4,36.1306
11,12,0,39.4307
11,12,1,37.4914
11,12,2,36.6706
11,12,3,36.2636
11,12,4,35.9743
11,13,0,37.0102
11,13,1,36.7516
11,13,2,36.3629
11,13,3,36.0502
11,13,4,35.7899
11,14,0,36.3023
11,14,1,36.2173
11,14,2,36.025
11,14,3,35.8053
