minbound,shape,unit
-39.6,43,3.6
-115.2,40,3.6
0,11,3.6

IX,IY,IZ,value
0,26,2,36.9857
0,26,3,36.2082
0,26,4,35.6764
0,26,5,35.2979
0,26,6,35.0157
0,26,7,34.7962
0,26,8,34.6187
0,26,9,34.4705
0,26,10,34.3432
0,27,0,39.5648
0,27,1,38.4593
0,27,2,37.0784
0,27,3,36.1857
0,27,4,35.6117
0,27,5,35.2181
0,27,6,34.9311
0,27,7,34.7107
0,27,8,34.5341
0,27,9,34.3873
0,27,10,34.2617
0,28,0,42.8828
0,28,1,39.0058
0,28,2,37.0494
0,28,3,36.076
0,28,4,35.4951
0,28,5,35.1071
0,28,6,34.8269
0,28,7,34.6126
0,28,8,34.4409
0,28,9,34.2983
0,28,10,34.1761
0,29,0,39.7421
0,29,1,38.0819
0,29,2,36.6361
0,29,3,35.821
0,29,4,35.3102
0,29,5,34.9592
0,29,6,34.701
0,29,7,34.5007
0,29,8,34.3386
0,29,9,34.203
0,29,10,34.0862
0,30,0,36.9596
0,30,1,36.6034
0,30,2,35.9783
0,30,3,35.4569
0,30,4,35.0697
0,30,5,34.7798
0,30,6,34.5557
0,30,7,34.3763
0,30,8,34.228
0,30,9,34.1019
0,30,10,33.9921
0,31,0,35.7855
0,31,1,35.6617
0,31,2,35.3807
0,31,3,35.076
0,31,4,34.8069
0,31,5,34.5829
0,31,6,34.3978
0,31,7,34.2428
0,31,8,34.1108
0,31,9,33.9961
0,31,10,33.8945
0,32,0,35.1155
0,32,1,35.059
0,32,2,34.915
0,32,3,34.7334
0,32,4,34.5508
0,32,5,34.3833
0,32,6,34.235
0,32,7,34.1046
0,32,8,33.9896
0,32,9,33.887
0,32,10,33.7944
0,33,0,34.6688
0,33,1,34.6381
0,33,2,34.5553
0,33,3,34.4412
0,33,4,34.3156
0,33,5,34.1911
0,33,6,34.0738
0,33,7,33.9658
0,33,8,33.867
0,33,9,33.7763
0,33,10,33.6928
0,34,0,34.3404
0,34,1,34.3217
0,34,2,34.2696
0,34,3,34.1937
0,34,4,34.1047
0,34,5,34.0112
0,34,6,33.9185
0,34,7,33.8294
0,34,8,33.7451
0,34,9,33.6656
0,34,10,33.5907
0,35,0,34.0825
0,35,1,34.0701
0,35,2,34.0349
0,35,3,33.9817
0,35,4,33.9166
0,35,5,33.845
0,35,6,33.7711
0,35,7,33.6974
0,35,8,33.6255
0,35,9,33.556
0,35,10,33.4891
0,36,0,33.8702
0,36,1,33.8614
0,36,2,33.8362
0,36,3,33.7971
0,36,4,33.7479
0,36,5,33.6919
0,36,6,33.6321
0,36,7,33.5707
0,36,8,33.5092
0,36,9,33.4484
0,36,10,33.3887
0,37,0,33.689
0,37,1,33.6825
0,37,2,33.6635
0,37,3,33.6338
0,37,4,33.5953
0,37,5,33.5505
0,37,6,33.5014
0,37,7,33.4497
0,37,8,33.3967
0,37,9,33.3433
0,37,10,33.2899
0,38,0,33.5301
0,38,1,33.5251
0,38,2,33.5103
0,38,3,33.4868
0,38,4,33.456
0,38,5,33.4193
0,38,6,33.3783
0,38,7,33.3343
0,38,8,33.2883
0,38,9,33.241
0,38,10,33.1932
0,39,0,33.3878
0,39,1,33.3838
0,39,2,33.3719
0,39,3,33.3528
0,39,4,33.3275
0,39,5,33.2968
0,39,6,33.262
0,39,7,33.2241
0,39,8,33.1837
0,39,9,33.1417
0,39,10,33.0985
1,0,0,56.5306
1,0,1,45.3746
1,0,2,42.5037
1,0,3,40.8907
1,0,4,39.7866
1,0,5,38.9659
1,0,6,38.3271
1,0,7,37.8143
1,0,8,37.3931
1,0,9,37.0405
1,0,10,36.7403
1,1,0,45.6708
1,1,1,44.0737
1,1,2,42.1339
1,1,3,40.7352
1,1,4,39.7053
1,1,5,38.9154
1,1,6,38.2905
1,1,7,37.7841
1,1,8,37.3656
1,1,9,37.0138
1,1,10,36.7135
1,2,0,42.7254
1,2,1,42.2485
1,2,2,41.2669
1,2,3,40.2839
1,2,4,39.4427
1,2,5,38.7476
1,2,6,38.1743
1,2,7,37.6978
1,2,8,37.2973
1,2,9,36.9566
1,2,10,36.6634
1,3,0,41.1828
1,3,1,40.9549
1,3,2,40.3981
1,3,3,39.7289
1,3,4,39.0802
1,3,5,38.5005
1,3,6,37.9978
1,3,7,37.5658
1,3,8,37.1941
1,3,9,36.8726
1,3,10,36.5923
1,4,0,40.1896
1,4,1,40.0451
1,4,2,39.6735
1,4,3,39.1921
1,4,4,38.6906
1,4,5,38.2155
1,4,6,37.7848
1,4,7,37.4022
1,4,8,37.0646
1,4,9,36.7669
1,4,10,36.5036
1,5,0,39.4917
1,5,1,39.3801
1,5,2,39.0935
1,5,3,38.7181
1,5,4,38.3166
1,5,5,37.9237
1,5,6,37.5564
1,5,7,37.2208
1,5,8,36.918
1,5,9,36.6459
1,5,10,36.4014
1,6,0,38.9758
1,6,1,38.8774
1,6,2,38.6303
1,6,3,38.3135
1,6,4,37.9765
1,6,5,37.6438
1,6,6,37.3275
1,6,7,37.0331
1,6,8,36.7625
1,6,9,36.5152
1,6,10,36.2899
1,7,0,38.5815
1,7,1,38.4873
1,7,2,38.2571
1,7,3,37.9718
1,7,4,37.6753
1,7,5,37.3847
1,7,6,37.1075
1,7,7,36.8469
1,7,8,36.6044
1,7,9,36.38
1,7,10,36.1729
1,8,0,38.2728
1,8,1,38.1783
1,8,2,37.9528
1,8,3,37.6831
1,8,4,37.4112
1,8,5,37.1495
1,8,6,36.9012
1,8,7,36.6675
1,8,8,36.4485
1,8,9,36.244
1,8,10,36.0536
1,9,0,38.0264
1,9,1,37.9292
1,9,2,37.7018
1,9,3,37.4381
1,9,4,37.1803
1,9,5,36.9378
1,9,6,36.7106
1,9,7,36.4976
1,9,8,36.2977
1,9,9,36.1102
1,9,10,35.9343
1,10,0,37.8271
1,10,1,37.7256
1,10,2,37.4923
1,10,3,37.2288
1,10,4,36.9783
1,10,5,36.7481
1,10,6,36.5359
1,10,7,36.3385
1,10,8,36.1539
1,10,9,35.9804
1,10,10,35.817
1,11,0,37.6641
1,11,1,37.5575
1,11,2,37.3157
1,11,3,37.0486
1,11,4,36.8008
1,11,5,36.5781
1,11,6,36.3762
1,11,7,36.1906
1,11,8,36.0178
1,11,9,35.8557
1,11,10,35.7029
1,12,0,37.5298
1,12,1,37.4174
1,12,2,37.1655
1,12,3,36.8925
1,12,4,36.6443
1,12,5,36.4256
1,12,6,36.2307
1,12,7,36.0535
1,12,8,35.8898
1,12,9,35.7368
1,12,10,35.5927
1,13,0,37.4186
1,13,1,37.3
1,13,2,37.037
1,13,3,36.7563
1,13,4,36.5057
1,13,5,36.2885
1,13,6,36.0979
1,13,7,35.9267
1,13,8,35.7698
1,13,9,35.624
1,13,10,35.4869
1,14,0,37.3265
1,14,1,37.2014
1,14,2,36.9265
1,14,3,36.6371
1,14,4,36.3824
1,14,5,36.165
1,14,6,35.9766
1,14,7,35.8094
1,14,8,35.6575
1,14,9,35.5171
1,14,10,35.3856
1,15,0,37.2505
1,15,1,37.1186
1,15,2,36.8313
1,15,3,36.5324
1,15,4,36.2725
1,15,5,36.0535
1,15,6,35.8659
1,15,7,35.701
1,15,8,35.5526
1,15,9,35.4161
1,15,10,35.2889
1,16,0,37.1886
1,16,1,37.0496
1,16,2,36.7493
1,16,3,36.4403
1,16,4,36.1745
1,16,5,35.9526
1,16,6,35.7646
1,16,7,35.6007
1,16,8,35.4544
1,16,9,35.3207
1,16,10,35.1967
1,17,0,37.1392
1,17,1,36.9928
1,17,2,36.6791
1,17,3,36.3595
1,17,4,36.0871
1,17,5,35.8615
1,17,6,35.6718
1,17,7,35.5079
1,17,8,35.3625
1,17,9,35.2305
1,17,10,35.1087
1,18,0,37.1013
1,18,1,36.9474
1,18,2,36.6199
1,18,3,36.2892
1,18,4,36.0094
1,18,5,35.7793
1,18,6,35.587
1,18,7,35.4219
1,18,8,35.2764
1,18,9,35.1451
1,18,10,35.0246
1,19,0,37.0748
1,19,1,36.9129
1,19,2,36.5712
1,19,3,36.229
1,19,4,35.9411
1,19,5,35.7055
1,19,6,35.5095
1,19,7,35.3422
1,19,8,35.1955
1,19,9,35.064
1,19,10,34.944
1,20,0,37.0599
1,20,1,36.8899
1,20,2,36.5334
1,20,3,36.1788
1,20,4,35.8818
1,20,5,35.6395
1,20,6,35.4387
1,20,7,35.268
1,20,8,35.1192
1,20,9,34.9867
1,20,10,34.8664
1,21,0,37.0584
1,21,1,36.8797
1,21,2,36.5076
1,21,3,36.1394
1,21,4,35.8318
1,21,5,35.5811
1,21,6,35.374
1,21,7,35.1987
1,21,8,35.0468
1,21,9,34.9125
1,21,10,34.7913
1,22,0,37.0735
1,22,1,36.8856
1,22,2,36.4963
1,22,3,36.1123
1,22,4,35.7914
1,22,5,35.53
1,22,6,35.3146
1,22,7,35.1333
1,22,8,34.9774
1,22,9,34.8404
1,22,10,34.7179
1,23,0,37.1123
1,23,1,36.914
1,23,2,36.5042
1,23,3,36.0997
1,23,4,35.761
1,23,5,35.4854
1,23,6,35.2594
1,23,7,35.0706
1,23,8,34.9096
1,23,9,34.7696
1,23,10,34.6454
1,24,0,37.1904
1,24,1,36.9785
1,24,2,36.5398
1,24,3,36.1049
1,24,4,35.7405
1,24,5,35.4455
1,24,6,35.2061
1,24,7,35.0085
1,24,8,34.842
1,24,9,34.6986
1,24,10,34.5726
1,25,0,37.3458
1,25,1,37.1097
1,25,2,36.6183
1,25,3,36.131
1,25,4,35.7273
1,25,5,35.4066
1,25,6,35.1513
1,25,7,34.9442
1,25,8,34.7723
1,25,9,34.626
1,25,10,34.4986
1,26,0,37.6888
1,26,1,37.382
1,26,2,36.7606
1,26,3,36.174
1,26,4,35.7125
1,26,5,35.361
1,26,6,35.0896
1,26,7,34.8742
1,26,8,34.6981
1,26,9,34.55
1,26,10,34.4222
1,27,0,38.6386
1,27,1,37.9722
1,27,2,36.9648
1,27,3,36.2059
1,27,4,35.6759
1,27,5,35.2967
1,27,6,35.014
1,27,7,34.7943
1,27,8,34.6169
1,27,9,34.4691
1,27,10,34.3422
1,28,0,43.7967
1,28,1,38.8714
1,28,2,37.0705
1,28,3,36.1528
1,28,4,35.5861
1,28,5,35.1998
1,28,6,34.9179
1,28,7,34.701
1,28,8,34.5268
1,28,9,34.382
1,28,10,34.2579
1,29,0,39.8597
1,29,1,38.1856
1,29,2,36.7554
1,29,3,35.9386
1,29,4,35.4204
1,29,5,35.0621
1,29,6,34.7977
1,29,7,34.5926
1,29,8,34.4268
1,29,9,34.2882
1,29,10,34.1689
1,30,0,37.1415
1,30,1,36.7763
1,30,2,36.1317
1,30,3,35.591
1,30,4,35.1887
1,30,5,34.8877
1,30,6,34.6555
1,30,7,34.4702
1,30,8,34.3174
1,30,9,34.1879
1,30,10,34.0753
1,31,0,35.9585
1,31,1,35.8279
1,31,2,35.531
1,31,3,35.2093
1,31,4,34.9261
1,31,5,34.6914
1,31,6,34.4982
1,31,7,34.3372
1,31,8,34.2006
1,31,9,34.0823
1,31,10,33.9779
1,32,0,35.2658
1,32,1,35.2054
1,32,2,35.0519
1,32,3,34.859
1,32,4,34.6657
1,32,5,34.4894
1,32,6,34.3341
1,32,7,34.1983
1,32,8,34.079
1,32,9,33.9729
1,32,10,33.8775
1,33,0,34.8001
1,33,1,34.7673
1,33,2,34.679
1,33,3,34.5577
1,33,4,34.4247
1,33,5,34.2935
1,33,6,34.1706
1,33,7,34.058
1,33,8,33.9553
1,33,9,33.8616
1,33,10,33.7754
1,34,0,34.4578
1,34,1,34.4379
1,34,2,34.3825
1,34,3,34.302
1,34,4,34.208
1,34,5,34.1096
1,34,6,34.0126
1,34,7,33.9197
1,34,8,33.8321
1,34,9,33.7498
1,34,10,33.6726
1,35,0,34.1899
1,35,1,34.1768
1,35,2,34.1394
1,35,3,34.0832
1,35,4,34.0147
1,35,5,33.9396
1,35,6,33.8623
1,35,7,33.7856
1,35,8,33.7109
1,35,9,33.6391
1,35,10,33.5701
1,36,0,33.9701
1,36,1,33.9609
1,36,2,33.9343
1,36,3,33.8932
1,36,4,33.8415
1,36,5,33.783
1,36,6,33.7206
1,36,7,33.6568
1,36,8,33.5931
1,36,9,33.5302
1,36,10,33.4687
1,37,0,33.7833
1,37,1,33.7765
1,37,2,33.7567
1,37,3,33.7255
1,37,4,33.6853
1,37,5,33.6385
1,37,6,33.5875
1,37,7,33.5339
1,37,8,33.479
1,37,9,33.4239
1,37,10,33.3689
1,38,0,33.6202
1,38,1,33.6149
1,38,2,33.5995
1,38,3,33.575
1,38,4,33.5429
1,38,5,33.5047
1,38,6,33.4622
1,38,7,33.4166
1,38,8,33.3691
1,38,9,33.3204
1,38,10,33.2711
1,39,0,33.4745
1,39,1,33.4703
1,39,2,33.458
1,39,3,33.4381
1,39,4,33.4118
1,39,5,33.38
1,39,6,33.344
1,39,7,33.3047
1,39,8,33.2631
1,39,9,33.2199
1,39,10,33.1755
2,0,0,51.7137
2,0,1,45.3593
2,0,2,42.5392
2,0,3,40.947
2,0,4,39.86
2,0,5,39.0512
2,0,6,38.4195
2,0,7,37.9103
2,0,8,37.4901
2,0,9,37.137
2,0,10,36.8354
2,1,0,45.6302
2,1,1,44.0778
2,1,2,42.1589
2,1,3,40.7822
2,1,4,39.7716
2,1,5,38.9954
2,1,6,38.3791
2,1,7,37.8772
2,1,8,37.4605
2,1,9,37.1087
2,1,10,36.8074
2,2,0,42.7082
2,2,1,42.2392
2,2,2,41.2788
2,2,3,40.3212
2,2,4,39.5018
2,2,5,38.8222
2,2,6,38.2587
2,2,7,37.7876
2,2,8,37.3896
2,2,9,37.0496
2,2,10,36.7559
2,3,0,41.1312
2,3,1,40.9172
2,3,2,40.3915
2,3,3,39.7547
2,3,4,39.1315
2,3,5,38.5692
2,3,6,38.0776
2,3,7,37.652
2,3,8,37.2836
2,3,9,36.9632
2,3,10,36.6829
2,4,0,40.0978
2,4,1,39.9735
2,4,2,39.6446
2,4,3,39.2042
2,4,4,38.7329
2,4,5,38.2778
2,4,6,37.8597
2,4,7,37.4845
2,4,8,37.1509
2,4,9,36.8551
2,4,10,36.5921
2,5,0,39.3585
2,5,1,39.2731
2,5,2,39.0407
2,5,3,38.7151
2,5,4,38.349
2,5,5,37.9791
2,5,6,37.6259
2,5,7,37.2989
2,5,8,37.0009
2,5,9,36.7313
2,5,10,36.4877
2,6,0,38.8021
2,6,1,38.7354
2,6,2,38.5533
2,6,3,38.295
2,6,4,37.9987
2,6,5,37.6919
2,6,6,37.3915
2,6,7,37.1068
2,6,8,36.8418
2,6,9,36.5977
2,6,10,36.3738
2,7,0,38.369
2,7,1,38.3117
2,7,2,38.1565
2,7,3,37.9378
2,7,4,37.6871
2,7,5,37.4254
2,7,6,37.166
2,7,7,36.9163
2,7,8,36.6802
2,7,9,36.4596
2,7,10,36.2544
2,8,0,38.0234
2,8,1,37.9708
2,8,2,37.8297
2,8,3,37.6343
2,8,4,37.4129
2,8,5,37.1829
2,8,6,36.9543
2,8,7,36.7325
2,8,8,36.5208
2,8,9,36.3207
2,8,10,36.1327
2,9,0,37.7423
2,9,1,37.6917
2,9,2,37.5576
2,9,3,37.3753
2,9,4,37.1725
2,9,5,36.9644
2,9,6,36.7584
2,9,7,36.5585
2,9,8,36.3667
2,9,9,36.1841
2,9,10,36.0112
2,10,0,37.5103
2,10,1,37.46
2,10,2,37.3284
2,10,3,37.153
2,10,4,36.9617
2,10,5,36.7683
2,10,6,36.5788
2,10,7,36.3956
2,10,8,36.2197
2,10,9,36.0517
2,10,10,35.8917
2,11,0,37.3164
2,11,1,37.2654
2,11,2,37.1337
2,11,3,36.961
2,11,4,36.7761
2,11,5,36.5925
2,11,6,36.4147
2,11,7,36.2441
2,11,8,36.0807
2,11,9,35.9246
2,11,10,35.7755
2,12,0,37.1528
2,12,1,37.1006
2,12,2,36.9668
2,12,3,36.7941
2,12,4,36.6124
2,12,5,36.4348
2,12,6,36.2652
2,12,7,36.1038
2,12,8,35.9502
2,12,9,35.8036
2,12,10,35.6635
2,13,0,37.0138
2,13,1,36.96
2,13,2,36.8229
2,13,3,36.6482
2,13,4,36.4673
2,13,5,36.2932
2,13,6,36.1289
2,13,7,35.9743
2,13,8,35.8279
2,13,9,35.6888
2,13,10,35.5561
2,14,0,36.8953
2,14,1,36.8395
2,14,2,36.6983
2,14,3,36.5204
