minbound,shape,unit
-39.6,43,3.6
-115.2,40,3.6
0,11,3.6

IX,IY,IZ,value
3,4,10,0
3,5,0,0
3,5,1,0.222572
3,5,2,0.445143
3,5,3,0.588286
3,5,4,0.652
3,5,5,0.715715
3,5,6,0.775143
3,5,7,0.834572
3,5,8,0.691429
3,5,9,0.345714
3,5,10,0
3,6,0,0
3,6,1,0.204857
3,6,2,0.409714
3,6,3,0.560572
3,6,4,0.657429
3,6,5,0.754286
3,6,6,0.804
3,6,7,0.853714
3,6,8,0.702857
3,6,9,0.351429
3,6,10,0
3,7,0,0
3,7,1,0.187143
3,7,2,0.374286
3,7,3,0.532857
3,7,4,0.662857
3,7,5,0.792857
3,7,6,0.832857
3,7,7,0.872857
3,7,8,0.714286
3,7,9,0.357143
3,7,10,0
3,8,0,0
3,8,1,0.216286
3,8,2,0.432571
3,8,3,0.593143
3,8,4,0.698
3,8,5,0.802857
3,8,6,0.838857
3,8,7,0.874857
3,8,8,0.714286
3,8,9,0.357143
3,8,10,0
3,9,0,0
3,9,1,0.245429
3,9,2,0.490857
3,9,3,0.653429
3,9,4,0.733143
3,9,5,0.812857
3,9,6,0.844857
3,9,7,0.876857
3,9,8,0.714286
3,9,9,0.357143
3,9,10,0
3,10,0,0
3,10,1,0.265143
3,10,2,0.530286
3,10,3,0.695
3,10,4,0.759286
3,10,5,0.823572
3,10,6,0.854714
3,10,7,0.885857
3,10,8,0.721143
3,10,9,0.360571
3,10,10,0
3,11,0,0
3,11,1,0.275429
3,11,2,0.550857
3,11,3,0.717857
3,11,4,0.776429
3,11,5,0.835
3,11,6,0.868429
3,11,7,0.901857
3,11,8,0.734857
3,11,9,0.367428
3,11,10,0
3,12,0,0
3,12,1,0.285714
3,12,2,0.571429
3,12,3,0.740715
3,12,4,0.793572
3,12,5,0.846429
3,12,6,0.882143
3,12,7,0.917857
3,12,8,0.748571
3,12,9,0.374286
3,12,10,0
3,13,0,0
3,13,1,0.284572
3,13,2,0.569143
3,13,3,0.742429
3,13,4,0.804429
3,13,5,0.866429
3,13,6,0.894143
3,13,7,0.921857
3,13,8,0.748571
3,13,9,0.374286
3,13,10,0
3,14,0,0
3,14,1,0.283429
3,14,2,0.566857
3,14,3,0.744143
3,14,4,0.815286
3,14,5,0.886428
3,14,6,0.906143
3,14,7,0.925857
3,14,8,0.748571
3,14,9,0.374286
3,14,10,0
3,15,0,0
3,15,1,0.285143
3,15,2,0.570286
3,15,3,0.749572
3,15,4,0.823
3,15,5,0.896428
3,15,6,0.912143
3,15,7,0.927857
3,15,8,0.748571
3,15,9,0.374286
3,15,10,0
3,16,0,0
3,16,1,0.289714
3,16,2,0.579429
3,16,3,0.758714
3,16,4,0.827571
3,16,5,0.896428
