minbound,shape,unit
-45,18,9
-117,17,9
0,5,9

IX,IY,IZ,value
6,7,2,0.892857
6,7,3,0.928571
6,7,4,0
6,8,0,0
6,8,1,0.75
6,8,2,0.910714
6,8,3,0.964286
6,8,4,0
6,9,0,0
6,9,1,0.785714
6,9,2,0.928571
6,9,3,0.964286
6,9,4,0
6,10,0,0
6,10,1,0.767857
6,10,2,0.928571
6,10,3,0.964286
6,10,4,0
6,11,0,0
6,11,1,0.767857
6,11,2,0.928571
6,11,3,0.964286
6,11,4,0
6,12,0,0
6,12,1,0
6,12,2,0
6,12,3,0
6,12,4,0
6,13,0,0
6,13,1,0
6,13,2,0
6,13,3,0
6,13,4,0
6,14,0,0
6,14,1,0
6,14,2,0
6,14,3,0
6,14,4,0
6,15,0,0
6,15,1,0
6,15,2,0
6,15,3,0
6,15,4,0
6,16,0,0
6,16,1,0
6,16,2,0
6,16,3,0
6,16,4,0
7,0,0,0
7,0,1,0
7,0,2,0
7,0,3,0
7,0,4,0
7,1,0,0
7,1,1,0.571429
7,1,2,0.660714
7,1,3,0.714286
7,1,4,0
7,2,0,0
7,2,1,0.607143
7,2,2,0.714286
7,2,3,0.803571
7,2,4,0
7,3,0,0
7,3,1,0.625
7,3,2,0.732143
7,3,3,0.839286
7,3,4,0
7,4,0,0
7,4,1,0.678571
7,4,2,0.821429
7,4,3,0.892857
7,4,4,0
7,5,0,0
7,5,1,0.696429
7,5,2,0.839286
7,5,3,0.928571
7,5,4,0
7,6,0,0
7,6,1,0.696429
7,6,2,0.875
7,6,3,0.928571
7,6,4,0
7,7,0,0
7,7,1,0.732143
7,7,2,0.875
7,7,3,0.928571
7,7,4,0
7,8,0,0
7,8,1,0.75
7,8,2,0.910714
7,8,3,0.964286
7,8,4,0
7,9,0,0
7,9,1,0.767857
7,9,2,0.892857
7,9,3,0.964286
7,9,4,0
7,10,0,0
7,10,1,0.767857
7,10,2,0.892857
7,10,3,0.964286
7,10,4,0
7,11,0,0
7,11,1,0.767857
7,11,2,0.892857
7,11,3,0.964286
7,11,4,0
7,12,0,0
7,12,1,0.785714
7,12,2,0.928571
7,12,3,0.964286
7,12,4,0
7,13,0,0
7,13,1,0.785714
7,13,2,0.964286
7,13,3,0.964286
7,13,4,0
7,14,0,0
7,14,1,0.785714
7,14,2,0.946429
7,14,3,0.964286
7,14,4,0
7,15,0,0
7,15,1,0.714286
7,15,2,0.892857
7,15,3,0.964286
7,15,4,0
7,16,0,0
7,16,1,0
7,16,2,0
7,16,3,0
7,16,4,0
8,0,0,0
8,0,1,0
8,0,2,0
8,0,3,0
8,0,4,0
8,1,0,0
8,1,1,0.571429
8,1,2,0.660714
8,1,3,0.732143
8,1,4,0
8,2,0,0
8,2,1,0.625
8,2,2,0.678571
8,2,3,0.785714
8,2,4,0
8,3,0,0
8,3,1,0.625
8,3,2,0.75
8,3,3,0.839286
8,3,4,0
8,4,0,0
8,4,1,0.678571
8,4,2,0.803571
8,4,3,0.892857
8,4,4,0
8,5,0,0
8,5,1,0.678571
8,5,2,0.821429
8,5,3,0.910714
8,5,4,0
8,6,0,0
8,6,1,0.714286
8,6,2,0.875
8,6,3,0.928571
8,6,4,0
8,7,0,0
8,7,1,0.714286
8,7,2,0.892857
8,7,3,0.946429
8,7,4,0
8,8,0,0
8,8,1,0.767857
8,8,2,0.892857
8,8,3,0.964286
8,8,4,0
8,9,0,0
8,9,1,0.75
8,9,2,0.875
8,9,3,0.964286
8,9,4,0
8,10,0,0
8,10,1,0.732143
8,10,2,0.892857
8,10,3,0.964286
8,10,4,0
8,11,0,0
8,11,1,0.803571
8,11,2,0.892857
8,11,3,0.964286
8,11,4,0
8,12,0,0
8,12,1,0.785714
8,12,2,0.928571
8,12,3,0.964286
8,12,4,0
8,13,0,0
8,13,1,0.785714
8,13,2,0.946429
8,13,3,0.964286
8,13,4,0
8,14,0,0
8,14,1,0.785714
8,14,2,0.946429
8,14,3,0.964286
8,14,4,0
8,15,0,0
8,15,1,0.75
8,15,2,0.875
8,15,3,0.964286
8,15,4,0
8,16,0,0
8,16,1,0
8,16,2,0
8,16,3,0
8,16,4,0
9,0,0,0
9,0,1,0
9,0,2,0
9,0,3,0
9,0,4,0
9,1,0,0
9,1,1,0.571429
9,1,2,0.660714
9,1,3,0.732143
9,1,4,0
9,2,0,0
9,2,1,0.625
9,2,2,0.696429
9,2,3,0.785714
9,2,4,0
9,3,0,0
9,3,1,0.642857
9,3,2,0.767857
9,3,3,0.857143
9,3,4,0
9,4,0,0
9,4,1,0.678571
9,4,2,0.803571
9,4,3,0.892857
9,4,4,0
9,5,0,0
9,5,1,0.660714
9,5,2,0.821429
9,5,3,0.910714
9,5,4,0
9,6,0,0
9,6,1,0.714286
9,6,2,0.857143
9,6,3,0.910714
9,6,4,0
9,7,0,0
9,7,1,0.732143
9,7,2,0.892857
9,7,3,0.946429
9,7,4,0
9,8,0,0
9,8,1,0.75
9,8,2,0.892857
9,8,3,0.964286
9,8,4,0
9,9,0,0
9,9,1,0.767857
9,9,2,0.892857
9,9,3,0.964286
9,9,4,0
9,10,0,0
9,10,1,0.75
9,10,2,0.875
9,10,3,0.964286
9,10,4,0
9,11,0,0
9,11,1,0.803571
9,11,2,0.892857
9,11,3,0.964286
9,11,4,0
9,12,0,0
9,12,1,0.803571
9,12,2,0.910714
9,12,3,0.964286
9,12,4,0
9,13,0,0
9,13,1,0.803571
9,13,2,0.946429
9,13,3,0.964286
9,13,4,0
9,14,0,0
9,14,1,0.785714
9,14,2,0.946429
9,14,3,0.964286
9,14,4,0
9,15,0,0
9,15,1,0.767857
9,15,2,0.892857
9,15,3,0.964286
9,15,4,0
9,16,0,0
9,16,1,0
9,16,2,0
9,16,3,0
9,16,4,0
10,0,0,0
10,0,1,0
10,0,2,0
10,0,3,0
10,0,4,0
10,1,0,0
10,1,1,0.571429
10,1,2,0.660714
10,1,3,0.767857
10,1,4,0
10,2,0,0
10,2,1,0.625
10,2,2,0.714286
10,2,3,0.785714
10,2,4,0
10,3,0,0
10,3,1,0.642857
10,3,2,0.732143
10,3,3,0.839286
10,3,4,0
10,4,0,0
10,4,1,0.678571
10,4,2,0.803571
10,4,3,0.892857
10,4,4,0
10,5,0,0
10,5,1,0.660714
10,5,2,0.821429
10,5,3,0.910714
10,5,4,0
10,6,0,0
10,6,1,0.696429
10,6,2,0.839286
10,6,3,0.910714
10,6,4,0
10,7,0,0
10,7,1,0.732143
10,7,2,0.875
10,7,3,0.928571
10,7,4,0
10,8,0,0
10,8,1,0.75
10,8,2,0.892857
10,8,3,0.964286
10,8,4,0
10,9,0,0
10,9,1,0.767857
10,9,2,0.892857
10,9,3,0.964286
10,9,4,0
10,10,0,0
10,10,1,0.767857
10,10,2,0.875
10,10,3,0.964286
10,10,4,0
10,11,0,0
10,11,1,0.803571
10,11,2,0.892857
10,11,3,0.964286
10,11,4,0
10,12,0,0
10,12,1,0.803571
10,12,2,0.910714
10,12,3,0.964286
10,12,4,0
10,13,0,0
10,13,1,0.803571
10,13,2,0.928571
10,13,3,0.964286
10,13,4,0
10,14,0,0
10,14,1,0.803571
10,14,2,0.946429
10,14,3,0.964286
10,14,4,0
10,15,0,0
10,15,1,0.803571
10,15,2,0.928571
10,15,3,0.964286
10,15,4,0
10,16,0,0
10,16,1,0
10,16,2,0
10,16,3,0
10,16,4,0
11,0,0,0
11,0,1,0
11,0,2,0
11,0,3,0
11,0,4,0
11,1,0,0
11,1,1,0.571429
11,1,2,0.660714
11,1,3,0.767857
11,1,4,0
11,2,0,0
11,2,1,0.625
11,2,2,0.732143
11,2,3,0.803571
11,2,4,0
11,3,0,0
11,3,1,0.642857
11,3,2,0.75
11,3,3,0.839286
11,3,4,0
11,4,0,0
11,4,1,0.660714
11,4,2,0.75
11,4,3,0.892857
11,4,4,0
11,5,0,0
11,5,1,0.678571
11,5,2,0.803571
11,5,3,0.910714
11,5,4,0
11,6,0,0
11,6,1,0.714286
11,6,2,0.803571
11,6,3,0.910714
11,6,4,0
11,7,0,0
11,7,1,0.732143
11,7,2,0.839286
11,7,3,0.928571
11,7,4,0
11,8,0,0
11,8,1,0.714286
11,8,2,0.875
11,8,3,0.946429
11,8,4,0
11,9,0,0
11,9,1,0.75
11,9,2,0.892857
11,9,3,0.964286
11,9,4,0
11,10,0,0
11,10,1,0.767857
11,10,2,0.892857
11,10,3,0.964286
11,10,4,0
11,11,0,0
11,11,1,0.821429
11,11,2,0.875
11,11,3,0.964286
11,11,4,0
11,12,0,0
11,12,1,0.803571
11,12,2,0.910714
11,12,3,0.964286
11,12,4,0
11,13,0,0
11,13,1,0.803571
11,13,2,0.928571
11,13,3,0.964286
11,13,4,0
11,14,0,0
11,14,1,0.803571
11,14,2,0.928571
11,14,3,0.964286
11,14,4,0
11,15,0,0
11,15,1,0.785714
11,15,2,0.928571
11,15,3,0.964286
11,15,4,0
11,16,0,0
11,16,1,0
11,16,2,0
11,16,3,0
11,16,4,0
12,0,0,0
12,0,1,0
12,0,2,0
12,0,3,0
12,0,4,0
12,1,0,0
12,1,1,0.553571
12,1,2,0.678571
12,1,3,0.767857
12,1,4,0
12,2,0,0
12,2,1,0.660714
12,2,2,0.732143
12,2,3,0.821429
12,2,4,0
12,3,0,0
12,3,1,0.607143
12,3,2,0.75
12,3,3,0.839286
12,3,4,0
12,4,0,0
12,4,1,0.642857
12,4,2,0.767857
12,4,3,0.892857
12,4,4,0
12,5,0,0
12,5,1,0.678571
12,5,2,0.803571
12,5,3,0.910714
12,5,4,0
12,6,0,0
12,6,1,0.75
12,6,2,0.803571
12,6,3,0.910714
12,6,4,0
12,7,0,0
12,7,1,0.75
12,7,2,0.857143
12,7,3,0.928571
12,7,4,0
12,8,0,0
12,8,1,0.75
12,8,2,0.875
12,8,3,0.946429
12,8,4,0
12,9,0,0
12,9,1,0.714286
12,9,2,0.875
12,9,3,0.946429
12,9,4,0
12,10,0,0
12,10,1,0.767857
12,10,2,0.892857
12,10,3,0.964286
12,10,4,0
12,11,0,0
12,11,1,0.839286
12,11,2,0.892857
12,11,3,0.964286
12,11,4,0
12,12,0,0
12,12,1,0.821429
12,12,2,0.892857
12,12,3,0.964286
12,12,4,0
12,13,0,0
12,13,1,0.821429
12,13,2,0.928571
12,13,3,0.964286
12,13,4,0
12,14,0,0
12,14,1,0.821429
12,14,2,0.928571
12,14,3,0.964286
12,14,4,0
12,15,0,0
12,15,1,0.803571
12,15,2,0.928571
12,15,3,0.964286
12,15,4,0
12,16,0,0
12,16,1,0
12,16,2,0
12,16,3,0
12,16,4,0
13,0,0,0
13,0,1,0
13,0,2,0
13,0,3,0
13,0,4,0
13,1,0,0
