minbound,shape,unit
-39.6,43,3.6
-115.2,40,3.6
0,11,3.6

IX,IY,IZ,value
1,39,4,0
1,39,5,0
1,39,6,0
1,39,7,0
1,39,8,0
1,39,9,0
1,39,10,0
2,0,0,0
2,0,1,0
2,0,2,0
2,0,3,0
2,0,4,0
2,0,5,0
2,0,6,0
2,0,7,0
2,0,8,0
2,0,9,0
2,0,10,0
2,1,0,0
2,1,1,0
2,1,2,0
2,1,3,0
2,1,4,0
2,1,5,0
2,1,6,0
2,1,7,0
2,1,8,0
2,1,9,0
2,1,10,0
2,2,0,0
2,2,1,0
2,2,2,0
2,2,3,0
2,2,4,0
2,2,5,0
2,2,6,0
2,2,7,0
2,2,8,0
2,2,9,0
2,2,10,0
2,3,0,0
2,3,1,0.122286
2,3,2,0.244571
2,3,3,0.293714
2,3,4,0.269714
2,3,5,0.245714
2,3,6,0.264571
2,3,7,0.283429
2,3,8,0.234286
2,3,9,0.117143
2,3,10,0
2,4,0,0
2,4,1,0.244571
2,4,2,0.489143
2,4,3,0.587429
2,4,4,0.539429
2,4,5,0.491429
2,4,6,0.529143
2,4,7,0.566857
2,4,8,0.468572
2,4,9,0.234286
2,4,10,0
2,5,0,0
2,5,1,0.317429
2,5,2,0.634857
2,5,3,0.764
2,5,4,0.704857
2,5,5,0.645714
2,5,6,0.68
2,5,7,0.714286
2,5,8,0.585143
2,5,9,0.292571
2,5,10,0
2,6,0,0
2,6,1,0.340857
2,6,2,0.681714
2,6,3,0.823429
2,6,4,0.766
2,6,5,0.708571
2,6,6,0.717143
2,6,7,0.725714
2,6,8,0.584
2,6,9,0.292
2,6,10,0
2,7,0,0
2,7,1,0.364286
2,7,2,0.728572
2,7,3,0.882857
2,7,4,0.827143
2,7,5,0.771428
2,7,6,0.754286
2,7,7,0.737143
2,7,8,0.582857
2,7,9,0.291429
2,7,10,0
2,8,0,0
2,8,1,0.364286
2,8,2,0.728571
2,8,3,0.881143
2,8,4,0.822
2,8,5,0.762857
2,8,6,0.736
2,8,7,0.709143
2,8,8,0.556572
2,8,9,0.278286
2,8,10,0
2,9,0,0
2,9,1,0.364286
2,9,2,0.728571
2,9,3,0.879428
2,9,4,0.816857
2,9,5,0.754286
2,9,6,0.717714
2,9,7,0.681143
2,9,8,0.530286
2,9,9,0.265143
2,9,10,0
2,10,0,0
2,10,1,0.364571
2,10,2,0.729143
2,10,3,0.877714
2,10,4,0.810286
2,10,5,0.742857
2,10,6,0.7
2,10,7,0.657143
2,10,8,0.508572
2,10,9,0.254286
2,10,10,0
2,11,0,0
2,11,1,0.365143
2,11,2,0.730286
2,11,3,0.876
2,11,4,0.802286
2,11,5,0.728571
2,11,6,0.682857
2,11,7,0.637143
2,11,8,0.491429
2,11,9,0.245714
2,11,10,0
2,12,0,0
2,12,1,0.365714
2,12,2,0.731429
2,12,3,0.874286
2,12,4,0.794286
2,12,5,0.714285
2,12,6,0.665714
2,12,7,0.617143
2,12,8,0.474286
2,12,9,0.237143
2,12,10,0
2,13,0,0
2,13,1,0.366286
2,13,2,0.732571
2,13,3,0.872
2,13,4,0.784571
2,13,5,0.697143
2,13,6,0.646286
2,13,7,0.595429
2,13,8,0.456
2,13,9,0.228
2,13,10,0
2,14,0,0
2,14,1,0.366857
2,14,2,0.733714
2,14,3,0.869714
2,14,4,0.774857
2,14,5,0.68
2,14,6,0.626857
2,14,7,0.573714
2,14,8,0.437714
2,14,9,0.218857
2,14,10,0
2,15,0,0
2,15,1,0.368
2,15,2,0.736
2,15,3,0.869429
2,15,4,0.768286
2,15,5,0.667143
2,15,6,0.611143
2,15,7,0.555143
2,15,8,0.421714
2,15,9,0.210857
2,15,10,0
2,16,0,0
2,16,1,0.369714
2,16,2,0.739429
2,16,3,0.871143
2,16,4,0.764857
2,16,5,0.658572
2,16,6,0.599143
2,16,7,0.539714
2,16,8,0.408
2,16,9,0.204
2,16,10,0
2,17,0,0
2,17,1,0.371429
2,17,2,0.742857
2,17,3,0.872857
2,17,4,0.761429
2,17,5,0.65
2,17,6,0.587143
2,17,7,0.524286
2,17,8,0.394286
2,17,9,0.197143
2,17,10,0
2,18,0,0
2,18,1,0.367429
2,18,2,0.734857
2,18,3,0.861143
2,18,4,0.746286
2,18,5,0.631429
2,18,6,0.569143
2,18,7,0.506857
2,18,8,0.380571
2,18,9,0.190286
2,18,10,0
2,19,0,0
2,19,1,0.363429
2,19,2,0.726857
2,19,3,0.849429
2,19,4,0.731143
2,19,5,0.612857
2,19,6,0.551143
2,19,7,0.489428
2,19,8,0.366857
2,19,9,0.183429
2,19,10,0
2,20,0,0
2,20,1,0.32
2,20,2,0.64
2,20,3,0.746572
2,20,4,0.639714
2,20,5,0.532857
2,20,6,0.478571
2,20,7,0.424286
2,20,8,0.317714
2,20,9,0.158857
2,20,10,0
2,21,0,0
2,21,1,0.237143
2,21,2,0.474286
2,21,3,0.552572
2,21,4,0.472
2,21,5,0.391429
2,21,6,0.351429
2,21,7,0.311429
2,21,8,0.233143
2,21,9,0.116571
2,21,10,0
2,22,0,0
2,22,1,0.154286
2,22,2,0.308572
2,22,3,0.358572
2,22,4,0.304286
2,22,5,0.25
2,22,6,0.224286
2,22,7,0.198572
2,22,8,0.148572
2,22,9,0.0742858
2,22,10,0
2,23,0,0
2,23,1,0.152
2,23,2,0.304
2,23,3,0.351143
2,23,4,0.293429
2,23,5,0.235714
2,23,6,0.213429
2,23,7,0.191143
2,23,8,0.144
2,23,9,0.072
2,23,10,0
2,24,0,0
2,24,1,0.149714
2,24,2,0.299428
2,24,3,0.343714
2,24,4,0.282571
2,24,5,0.221428
2,24,6,0.202571
2,24,7,0.183714
2,24,8,0.139428
2,24,9,0.0697142
2,24,10,0
2,25,0,0
2,25,1,0.137143
2,25,2,0.274286
2,25,3,0.314
2,25,4,0.256286
2,25,5,0.198571
2,25,6,0.188286
2,25,7,0.178
2,25,8,0.138286
2,25,9,0.0691428
2,25,10,0
2,26,0,0
2,26,1,0.114286
2,26,2,0.228571
2,26,3,0.262
2,26,4,0.214571
2,26,5,0.167143
2,26,6,0.170571
2,26,7,0.174
2,26,8,0.140571
2,26,9,0.0702857
2,26,10,0
2,27,0,0
2,27,1,0.0914286
2,27,2,0.182857
2,27,3,0.21
2,27,4,0.172857
2,27,5,0.135714
2,27,6,0.152857
2,27,7,0.17
2,27,8,0.142857
2,27,9,0.0714286
2,27,10,0
2,28,0,0
2,28,1,0
2,28,2,0
2,28,3,0
2,28,4,0
2,28,5,0
2,28,6,0
2,28,7,0
2,28,8,0
2,28,9,0
2,28,10,0
2,29,0,0
2,29,1,0
2,29,2,0
2,29,3,0
2,29,4,0
2,29,5,0
2,29,6,0
2,29,7,0
2,29,8,0
2,29,9,0
2,29,10,0
2,30,0,0
2,30,1,0
2,30,2,0
2,30,3,0
2,30,4,0
2,30,5,0
2,30,6,0
2,30,7,0
2,30,8,0
2,30,9,0
2,30,10,0
2,31,0,0
2,31,1,0
2,31,2,0
2,31,3,0
2,31,4,0
2,31,5,0
2,31,6,0
2,31,7,0
2,31,8,0
2,31,9,0
2,31,10,0
2,32,0,0
2,32,1,0
2,32,2,0
2,32,3,0
2,32,4,0
2,32,5,0
2,32,6,0
2,32,7,0
2,32,8,0
2,32,9,0
2,32,10,0
2,33,0,0
2,33,1,0
2,33,2,0
2,33,3,0
2,33,4,0
2,33,5,0
2,33,6,0
2,33,7,0
2,33,8,0
2,33,9,0
2,33,10,0
2,34,0,0
2,34,1,0
2,34,2,0
2,34,3,0
2,34,4,0
2,34,5,0
2,34,6,0
2,34,7,0
2,34,8,0
2,34,9,0
2,34,10,0
2,35,0,0
2,35,1,0
2,35,2,0
2,35,3,0
2,35,4,0
2,35,5,0
2,35,6,0
2,35,7,0
2,35,8,0
2,35,9,0
2,35,10,0
2,36,0,0
2,36,1,0
2,36,2,0
2,36,3,0
2,36,4,0
2,36,5,0
2,36,6,0
2,36,7,0
2,36,8,0
2,36,9,0
2,36,10,0
2,37,0,0
2,37,1,0
2,37,2,0
2,37,3,0
2,37,4,0
2,37,5,0
2,37,6,0
2,37,7,0
2,37,8,0
2,37,9,0
2,37,10,0
2,38,0,0
2,38,1,0
2,38,2,0
2,38,3,0
2,38,4,0
2,38,5,0
2,38,6,0
2,38,7,0
2,38,8,0
2,38,9,0
2,38,10,0
2,39,0,0
2,39,1,0
2,39,2,0
2,39,3,0
2,39,4,0
2,39,5,0
2,39,6,0
2,39,7,0
2,39,8,0
2,39,9,0
2,39,10,0
3,0,0,0
3,0,1,0
3,0,2,0
3,0,3,0
3,0,4,0
3,0,5,0
3,0,6,0
3,0,7,0
3,0,8,0
3,0,9,0
3,0,10,0
3,1,0,0
3,1,1,0
3,1,2,0
3,1,3,0
3,1,4,0
3,1,5,0
3,1,6,0
3,1,7,0
3,1,8,0
3,1,9,0
3,1,10,0
3,2,0,0
3,2,1,0
3,2,2,0
3,2,3,0
3,2,4,0
3,2,5,0
3,2,6,0
3,2,7,0
3,2,8,0
3,2,9,0
3,2,10,0
3,3,0,0
3,3,1,0.124571
3,3,2,0.249143
3,3,3,0.298857
3,3,4,0.273714
3,3,5,0.248571
3,3,6,0.266286
3,3,7,0.284
3,3,8,0.234286
3,3,9,0.117143
3,3,10,0
3,4,0,0
3,4,1,0.249143
3,4,2,0.498286
3,4,3,0.597714
3,4,4,0.547429
3,4,5,0.497143
3,4,6,0.532571
3,4,7,0.568
3,4,8,0.468572
3,4,9,0.234286
3,4,10,0
3,5,0,0
3,5,1,0.319143
3,5,2,0.638286
3,5,3,0.768
3,5,4,0.708286
3,5,5,0.648571
3,5,6,0.682857
3,5,7,0.717143
3,5,8,0.587429
3,5,9,0.293714
3,5,10,0
3,6,0,0
3,6,1,0.334571
3,6,2,0.669143
3,6,3,0.809714
3,6,4,0.756286
3,6,5,0.702857
3,6,6,0.717143
3,6,7,0.731429
3,6,8,0.590857
3,6,9,0.295429
3,6,10,0
3,7,0,0
3,7,1,0.35
3,7,2,0.7
3,7,3,0.851429
3,7,4,0.804286
3,7,5,0.757143
3,7,6,0.751429
3,7,7,0.745714
3,7,8,0.594286
3,7,9,0.297143
3,7,10,0
3,8,0,0
3,8,1,0.355714
3,8,2,0.711429
3,8,3,0.862286
3,8,4,0.808286
3,8,5,0.754286
3,8,6,0.743429
3,8,7,0.732572
3,8,8,0.581714
3,8,9,0.290857
3,8,10,0
3,9,0,0
3,9,1,0.361428
3,9,2,0.722857
3,9,3,0.873143
3,9,4,0.812286
3,9,5,0.751429
3,9,6,0.735429
3,9,7,0.719429
3,9,8,0.569143
3,9,9,0.284571
3,9,10,0
3,10,0,0
3,10,1,0.366286
3,10,2,0.732571
3,10,3,0.882571
3,10,4,0.816286
3,10,5,0.75
3,10,6,0.724286
3,10,7,0.698572
3,10,8,0.548572
3,10,9,0.274286
3,10,10,0
3,11,0,0
3,11,1,0.370286
3,11,2,0.740571
3,11,3,0.890571
3,11,4,0.820286
3,11,5,0.75
3,11,6,0.71
3,11,7,0.67
3,11,8,0.52
3,11,9,0.26
3,11,10,0
3,12,0,0
3,12,1,0.374286
3,12,2,0.748572
3,12,3,0.898572
3,12,4,0.824286
3,12,5,0.75
3,12,6,0.695714
3,12,7,0.641429
3,12,8,0.491429
3,12,9,0.245714
3,12,10,0
3,13,0,0
3,13,1,0.378286
3,13,2,0.756572
3,13,3,0.902572
3,13,4,0.816286
3,13,5,0.73
3,13,6,0.676857
3,13,7,0.623714
3,13,8,0.477714
3,13,9,0.238857
3,13,10,0
3,14,0,0
3,14,1,0.382286
3,14,2,0.764572
3,14,3,0.906572
3,14,4,0.808286
3,14,5,0.71
3,14,6,0.658
3,14,7,0.606
3,14,8,0.464
3,14,9,0.232
3,14,10,0
3,15,0,0
3,15,1,0.384571
3,15,2,0.769143
3,15,3,0.908857
3,15,4,0.803714
3,15,5,0.698572
3,15,6,0.643714
3,15,7,0.588857
3,15,8,0.449143
3,15,9,0.224571
3,15,10,0
3,16,0,0
3,16,1,0.385143
3,16,2,0.770286
3,16,3,0.909429
3,16,4,0.802572
3,16,5,0.695715
3,16,6,0.634
3,16,7,0.572286
3,16,8,0.433143
3,16,9,0.216571
3,16,10,0
3,17,0,0
3,17,1,0.385714
3,17,2,0.771429
3,17,3,0.91
3,17,4,0.801429
3,17,5,0.692857
3,17,6,0.624286
3,17,7,0.555714
3,17,8,0.417143
3,17,9,0.208571
3,17,10,0
3,18,0,0
3,18,1,0.380572
3,18,2,0.761143
3,18,3,0.893714
3,18,4,0.778286
3,18,5,0.662857
3,18,6,0.598286
3,18,7,0.533714
3,18,8,0.401143
