minbound,shape,unit
-39.6,43,3.6
-115.2,40,3.6
0,11,3.6

IX,IY,IZ,value
2,4,4,0.623633
2,4,5,0.708197
2,4,6,0.728341
2,4,7,0.748485
2,4,8,0.606846
2,4,9,0.303423
2,4,10,0
2,5,0,0
2,5,1,0.256944
2,5,2,0.513889
2,5,3,0.692328
2,5,4,0.792262
2,5,5,0.892197
2,5,6,0.914859
2,5,7,0.937521
2,5,8,0.759082
2,5,9,0.379541
2,5,10,0
2,6,0,0
2,6,1,0.274046
2,6,2,0.548092
2,6,3,0.729312
2,6,4,0.817705
2,6,5,0.906098
2,6,6,0.923725
2,6,7,0.941351
2,6,8,0.760131
2,6,9,0.380066
2,6,10,0
2,7,0,0
2,7,1,0.291148
2,7,2,0.582295
2,7,3,0.766295
2,7,4,0.843148
2,7,5,0.92
2,7,6,0.93259
2,7,7,0.94518
2,7,8,0.76118
2,7,9,0.38059
2,7,10,0
2,8,0,0
2,8,1,0.310662
2,8,2,0.621325
2,8,3,0.807581
2,8,4,0.86943
2,8,5,0.931279
2,8,6,0.941456
2,8,7,0.951633
2,8,8,0.765377
2,8,9,0.382688
2,8,10,0
2,9,0,0
2,9,1,0.330177
2,9,2,0.660354
2,9,3,0.848866
2,9,4,0.895712
2,9,5,0.942557
2,9,6,0.950321
2,9,7,0.958085
2,9,8,0.769574
2,9,9,0.384787
2,9,10,0
2,10,0,0
2,10,1,0.3424
2,10,2,0.6848
2,10,3,0.874623
2,10,4,0.911869
2,10,5,0.949115
2,10,6,0.956197
2,10,7,0.963279
2,10,8,0.773456
2,10,9,0.386728
2,10,10,0
2,11,0,0
2,11,1,0.347331
2,11,2,0.694662
2,11,3,0.884852
2,11,4,0.917902
2,11,5,0.950951
2,11,6,0.959082
2,11,7,0.967213
2,11,8,0.777023
2,11,9,0.388511
2,11,10,0
2,12,0,0
2,12,1,0.352262
2,12,2,0.704525
2,12,3,0.895082
2,12,4,0.923934
2,12,5,0.952787
2,12,6,0.961967
2,12,7,0.971147
2,12,8,0.78059
2,12,9,0.390295
2,12,10,0
2,13,0,0
2,13,1,0.353416
2,13,2,0.706833
2,13,3,0.897915
2,13,4,0.926662
2,13,5,0.95541
2,13,6,0.964066
2,13,7,0.972721
2,13,8,0.781639
2,13,9,0.39082
2,13,10,0
2,14,0,0
2,14,1,0.35457
2,14,2,0.709141
