-88.603928932243363,0,325.897377579075
-82.122758403218029,0,327.3463401746879
-75.641587874192709,0,328.79530277030079
-69.160417345167389,0,330.24426536591369
-62.679246816142069,0,331.69322796152665
-56.198076287116734,0,333.14219055713954
-49.7169057580914,0,334.59115315275244
-43.23573522906608,0,336.04011574836534
-36.754564700040767,0,337.48907834397824
-30.273394171015433,0,338.93804093959113
-23.792223641990098,0,340.38700353520409
-17.311053112964782,0,341.83596613081698
-10.829882583939458,0,343.28492872642994
-4.3487120549141345,0,344.73389132204284
2.1324584741111927,0,346.18285391765573
8.6136290031365021,0,347.63181651326863
15.094799532161824,0,349.08077910888153
21.57597006118716,0,350.52974170449443
28.057140590212473,0,351.97870430010732
34.527645113504761,0,353.47456056890451
40.9979224290771,0,354.97141576877578
47.468199744649453,0,356.46827096864695
53.9384770602218,0,357.96512616851817
60.408754375794189,0,359.46198136838939
66.879031691366549,0,360.95883656826061
73.349309006938896,0,362.45569176813183
79.929579474882971,0,363.15312577360527
86.563681684098043,0,363.45931510633829
93.197783893313158,0,363.76550443907126
99.831886102528188,0,364.07169377180423
106.46598831174327,0,364.37788310453726
113.10009052095832,0,364.68407243727029
119.73419273017339,0,364.99026177000331
123.23893550914936,0,360.4077215939609
125.73851733855739,0,354.25490478311042
128.23809916796543,0,348.10208797225994
130.73768099737342,0,341.94927116140934
133.23726282678146,0,335.79645435055886
135.73684465618948,0,329.64363753970838
138.23642648559752,0,323.49082072885778
140.73600831500556,0,317.33800391800719
143.23559014441361,0,311.18518710715671
145.73517197382162,0,305.03237029630617
148.23475380322964,0,298.87955348545563
150.73433563263768,0,292.72673667460509
153.23391746204572,0,286.57391986375455
155.73349929145377,0,280.42110305290402
158.25170473264276,0,274.27629439593755
160.99793972251925,0,268.22953845492509
163.74417471239576,0,262.18278251391263
166.49040970227227,0,256.13602657290011
169.23664469214879,0,250.08927063188759
171.98287968202527,0,244.04251469087509
174.72911467190175,0,237.99575874986266
177.4753496617783,0,231.94900280885014
180.22158465165478,0,225.90224686783773
182.96781964153129,0,219.85549092682518
185.71405463140778,0,213.80873498581275
188.46028962128429,0,207.76197904480023
191.2065246111608,0,201.71522310378774
193.95275960103729,0,195.66846716277527
196.71920224501008,0,189.63148152303995
199.75291723754441,0,183.72372074810471
202.78663223007877,0,177.81595997316936
205.82034722261309,0,171.90819919823412
208.85406221514751,0,166.00043842329876
211.88777720768184,0,160.09267764836341
214.92149220021611,0,154.18491687342825
217.95520719275046,0,148.27715609849295
220.98892218528482,0,142.36939532355765
224.02263717781918,0,136.4616345486223
227.05635217035348,0,130.55387377368706
230.09006716288786,0,124.64611299875178
233.12378215542222,0,118.73835222381642
236.15749714795652,0,112.83059144888118
239.20110887875339,0,106.92792571844745
242.24703189057448,0,101.02644988304409
245.29295490239559,0,95.124974047640677
248.33887791421671,0,89.223498212237274
251.3848009260378,0,83.322022376833914
254.43072393785894,0,77.420546541430468
257.47664694968006,0,71.519070706027108
260.52256996150118,0,65.617594870623634
263.56849297332229,0,59.716119035220281
267.06596569408492,0,54.091474824285797
270.9435103254005,0,48.699841336932735
274.82105495671607,0,43.308207849579588
278.6985995880317,0,37.916574362226427
282.57614421934721,0,32.524940874873472
286.4536888506629,0,27.133307387520226
290.33123348197847,0,21.741673900167168
294.20877811329399,0,16.350040412814106
298.08632274460956,0,10.958406925461048
301.96386737592519,0,5.566773438107897
306.31873628755102,0,0.55322727995442378
310.67944412265922,0,-4.4556938819942102
315.04015195776753,0,-9.4646150439429313
319.40085979287579,0,-14.473536205891648
323.76156762798399,0,-19.482457367840279
328.12227546309225,0,-24.491378529788918
